x	{0.0000 0.0084 0.0167 0.0251 0.0335 0.0418 0.0502 0.0586 0.0669 0.0753 0.0837 0.0920 0.1004 0.1088 0.1171 0.1255 0.1339 0.1422 0.1506 0.1590 0.1673 0.1776 0.1878 0.1981 0.2083 0.2186 0.2288 0.2391 0.2493 0.2596 0.2698 0.2801 0.2903 0.3006 0.3108 0.3211 0.3313 0.3416 0.3518 0.3621 0.3723 0.3841 0.3960 0.4078 0.4196 0.4315 0.4433 0.4551 0.4670 0.4788 0.4906 0.5025 0.5143 0.5261 0.5380 0.5498 0.5616 0.5735 0.5853 0.5971 0.6090 0.6149 0.6208 0.6267 0.6326 0.6386 0.6445 0.6504 0.6563 0.6622 0.6681 0.6741 0.6800 0.6859 0.6918 0.6977 0.7036 0.7096 0.7155 0.7214 0.7273 0.7315 0.7357 0.7399 0.7440 0.7482 0.7524 0.7566 0.7608 0.7650 0.7691 0.7733 0.7775 0.7817 0.7859 0.7901 0.7942 0.7984 0.8026 0.8068 0.8110}
nSpin	1
Exact	{0.37230000000000002 0.49065000000000003 0.60899999999999999 0.0 0.72729999999999995 0.1673}
y,0	{2.603 2.594 2.567 2.526 2.476 2.421 2.363 2.305 2.249 2.195 2.145 2.099 2.057 2.021 1.989 1.963 1.942 1.926 1.914 1.907 1.905 1.901 1.888 1.866 1.835 1.795 1.743 1.682 1.609 1.524 1.428 1.322 1.204 1.077 0.941 0.797 0.646 0.489 0.328 0.164 -0.013 0.217 0.433 0.646 0.856 1.060 1.259 1.450 1.632 1.805 1.966 2.116 2.253 2.376 2.485 2.578 2.655 2.716 2.760 2.786 2.795 2.794 2.790 2.785 2.777 2.768 2.756 2.744 2.730 2.716 2.701 2.686 2.671 2.657 2.644 2.632 2.622 2.614 2.608 2.604 2.603 2.602 2.599 2.594 2.587 2.578 2.567 2.554 2.539 2.524 2.509 2.493 2.477 2.463 2.450 2.438 2.428 2.419 2.414 2.410 2.409}
nSymmetryPoints	6
fractionals	{0.5000 0.2500 0.7500 0.5000 0.5000 0.5000 0.0000 0.0000 0.0000 0.5000 0.0000 0.5000 0.5000 0.2500 0.7500 0.3750 0.3750 0.7500}
y,1	{3.362 3.355 3.333 3.297 3.247 3.185 3.110 3.025 2.930 2.828 2.719 2.607 2.493 2.380 2.272 2.172 2.082 2.008 1.952 1.917 1.905 1.901 1.888 1.866 1.835 1.795 1.743 1.682 1.609 1.524 1.428 1.322 1.204 1.077 0.941 0.797 0.646 0.489 0.328 0.164 -0.013 0.217 0.433 0.646 0.856 1.060 1.259 1.450 1.632 1.805 1.966 2.116 2.253 2.376 2.485 2.578 2.655 2.716 2.760 2.786 2.795 2.796 2.801 2.808 2.818 2.831 2.847 2.867 2.889 2.914 2.942 2.973 3.007 3.044 3.083 3.125 3.169 3.215 3.262 3.312 3.362 3.338 3.315 3.295 3.278 3.264 3.252 3.243 3.236 3.232 3.229 3.227 3.227 3.228 3.229 3.230 3.231 3.232 3.233 3.234 3.234}
nBands	3
y,2	{3.362 3.372 3.399 3.441 3.492 3.550 3.610 3.672 3.734 3.794 3.851 3.905 3.955 4.000 4.041 4.075 4.104 4.127 4.144 4.154 4.157 4.145 4.110 4.051 3.968 3.862 3.732 3.580 3.405 3.209 2.991 2.754 2.498 2.225 1.937 1.635 1.322 1.000 0.670 0.336 -0.013 0.359 0.715 1.064 1.402 1.726 2.034 2.324 2.593 2.840 3.063 3.263 3.439 3.592 3.722 3.829 3.916 3.982 4.028 4.056 4.065 4.063 4.056 4.044 4.029 4.008 3.984 3.956 3.924 3.888 3.849 3.808 3.763 3.717 3.669 3.619 3.568 3.517 3.465 3.413 3.362 3.387 3.411 3.435 3.457 3.479 3.499 3.518 3.536 3.553 3.569 3.583 3.596 3.608 3.618 3.627 3.634 3.639 3.643 3.646 3.646}
symmetryPoints	{W 1 L 20 g 20 X 20 W 20 K 20}
npoints	101
